0.991	6.291
5.657	10.259
14.520	16.515
17.853	18.487
18.001	20.036
23.253	23.560
24.616	25.847
28.607	30.630
29.039	31.332
29.394	33.047
34.664	35.833
35.412	37.293
35.509	37.958
37.054	39.781
47.418	48.862
51.429	53.995
52.550	54.833
63.600	64.977
67.140	69.591
71.241	71.994
73.550	74.731
74.664	75.848
79.912	81.643
81.325	82.413
87.387	88.405
89.172	91.900
94.520	96.785
95.961	97.259
97.198	98.867
99.172	104.248
102.357	106.448
100.380	106.534
100.020	106.844
106.587	107.574
107.311	109.434
111.761	113.150
115.199	117.276
118.520	119.354
119.712	121.146
134.579	141.616
138.056	142.335
139.961	142.974
140.229	144.248
142.124	145.320
142.156	146.462
147.323	147.973
148.235	150.190
149.256	150.736
151.035	153.372
153.289	153.686
155.232	157.232
156.706	157.464
158.942	161.036
163.116	165.050
164.429	165.861
165.970	167.442
169.664	169.800
169.672	170.183
170.061	170.566
170.935	172.085
171.469	172.792
176.499	177.226
176.856	177.933
177.957	179.514
177.110	179.798
179.537	180.488
183.366	184.332
195.450	200.822
199.693	202.173
201.779	204.263
201.864	206.128
202.010	207.383
204.224	208.682
208.033	209.013
208.719	209.616
216.454	219.686
218.230	220.029
220.126	220.875
222.268	223.346
222.441	223.578
222.856	224.471
229.662	230.848
228.971	231.928
230.593	233.885
229.856	234.688
234.149	235.269
233.471	235.761
235.395	236.247
234.674	236.868
236.850	237.424
239.823	241.485
240.620	241.493
245.214	246.633
253.492	254.062
257.328	259.430
257.501	260.743
258.343	262.218
264.123	265.865
268.482	269.534
268.800	272.787
270.097	274.234
271.103	274.758
274.226	275.645
274.161	275.947
275.068	276.345
278.147	279.351
283.082	284.137
282.990	284.716
285.054	286.899
287.475	289.951
292.059	292.826
293.288	294.681
301.318	302.594
301.807	303.472
302.078	303.721
302.387	304.089
304.351	307.391
304.641	308.220
305.330	310.611
305.816	310.814
305.942	312.240
313.232	314.216
314.138	315.822
321.526	322.817
324.381	325.017
324.933	326.720
330.924	332.007
330.945	332.687
339.831	340.929
339.903	344.109
342.337	345.537
340.553	346.398
342.357	346.894
345.573	347.393
345.769	348.423
349.624	350.337
349.544	350.901
351.815	353.755
351.293	354.290
352.572	355.104
355.102	357.005
356.208	358.669
354.071	360.755
359.045	361.586
358.563	361.659
362.053	363.118
359.490	363.375
362.836	364.668
368.842	371.036
370.076	371.370
371.556	372.045
371.504	372.205
371.602	373.083
371.848	373.337
374.032	375.249
376.459	377.117
383.216	384.482
384.475	386.317
387.208	387.982
388.143	389.804
388.314	391.195
389.526	392.640
392.213	396.391
395.837	398.727
402.584	404.017
406.550	407.409
408.393	410.763
410.169	413.245
411.715	414.182
413.158	418.700
415.693	420.324
417.598	421.378
421.923	423.968
423.252	426.177
424.667	426.878
428.632	429.297
431.134	432.323
432.786	434.595
434.628	436.096
438.269	439.867
440.346	441.507
441.013	442.231
441.838	443.326
443.900	445.373
444.005	448.732
445.364	450.492
450.308	452.224
450.895	453.464
452.200	455.684
454.872	458.242
460.643	462.035
463.291	464.382
465.476	467.235
466.552	467.964
467.830	468.047
470.112	470.865
471.091	473.496
474.506	476.140
474.524	478.969
477.617	480.262
480.628	484.161
481.442	484.671
481.475	486.553
482.392	486.818
484.369	487.081
487.805	490.483
492.865	493.787
492.345	493.849
493.055	493.968
493.338	495.442
503.370	503.745
505.674	506.803
505.979	508.743
508.588	509.544
515.712	516.438
517.790	519.355
518.378	519.544
525.668	528.346
528.348	528.870
528.797	530.138
532.026	533.805
533.585	534.949
535.482	537.532
536.494	540.256
537.267	540.343
538.479	541.686
540.140	541.993
541.515	542.392
546.157	546.746
545.986	547.779
546.650	548.273
552.812	553.042
554.892	556.330
557.028	559.021
559.236	560.910
559.856	561.491
560.971	561.780
561.496	565.172
561.862	565.711
571.990	572.828
575.016	575.417
579.712	581.737
579.715	583.476
582.424	584.337
583.240	586.445
584.771	590.107
587.270	591.377
587.341	592.288
590.164	594.222
588.370	594.493
596.374	597.495
594.774	597.924
597.223	598.810
599.280	600.024
601.227	603.591
601.995	604.466
603.760	605.779
604.478	605.814
604.503	606.869
605.330	607.679
607.036	608.008
605.531	609.062
608.581	609.659
613.119	614.009
616.181	617.671
619.256	620.703
629.412	631.267
630.095	633.049
631.132	633.263
631.714	634.702
631.954	635.881
635.155	636.875
633.564	637.951
635.464	639.766
641.148	641.497
649.681	650.640
649.838	653.060
652.911	655.626
649.845	655.682
649.987	656.842
657.164	658.710
657.337	658.875
657.317	658.990
659.052	659.851
660.013	660.805
659.993	661.842
661.037	662.516
660.541	662.894
659.951	663.149
661.815	663.802
664.236	665.162
664.827	665.247
665.353	666.333
663.593	667.344
670.198	671.024
670.804	671.917
672.605	674.260
674.839	676.023
673.944	676.601
675.999	677.135
676.035	677.694
676.489	678.882
678.761	680.955
682.493	684.127
682.925	685.768
681.946	685.948
688.401	689.941
688.172	689.998
691.921	693.198
696.948	697.301
696.597	697.559
700.925	702.865
701.286	703.844
701.384	704.533
703.072	704.951
705.051	705.863
702.134	706.248
706.349	707.155
712.283	712.832
709.854	713.084
712.565	713.807
713.067	714.290
716.114	717.530
716.388	719.160
723.165	724.612
727.426	728.756
726.874	728.911
728.820	730.378
728.175	730.470
730.677	733.108
730.042	733.958
730.750	734.299
731.876	736.005
731.395	736.120
732.833	736.905
734.179	738.471
738.788	740.359
741.182	742.936
743.306	745.819
747.748	750.674
748.834	752.002
750.068	754.048
754.632	755.377
750.691	755.974
759.295	759.607
764.666	766.082
766.730	768.566
766.999	769.392
767.165	770.304
770.715	771.541
775.530	777.359
777.219	780.886
782.853	784.227
788.787	790.926
791.910	793.405
792.939	794.952
794.293	798.083
795.257	798.544
796.377	799.667
797.794	800.038
798.135	802.286
798.544	802.770
797.832	803.620
800.403	805.123
804.964	805.860
807.726	808.726
808.086	809.150
809.445	810.925
811.962	812.805
812.146	812.973
811.639	813.162
814.250	814.814
814.847	815.979
817.148	818.525
817.567	821.465
822.695	823.258
821.872	823.446
823.938	825.431
825.713	827.148
830.545	831.810
836.059	837.246
840.199	842.769
842.763	843.239
842.922	846.027
843.382	847.412
845.082	848.808
854.433	857.014
857.311	859.069
857.784	860.515
858.762	863.256
866.056	866.475
867.631	869.504
872.171	872.869
876.508	878.477
879.891	881.428
882.083	883.683
884.519	885.122
885.449	887.136
885.734	889.096
892.328	895.517
892.402	896.361
893.104	896.965
895.219	898.407
902.664	903.120
903.188	903.731
903.819	905.844
908.004	909.131
908.884	909.660
910.030	912.897
911.021	914.417
911.134	916.654
917.454	918.197
920.113	920.920
920.128	921.599
920.355	922.241
920.679	923.248
921.702	923.642
926.613	928.939
926.951	930.322
927.526	930.603
928.355	932.977
929.943	933.015
936.808	937.698
935.085	939.909
942.005	943.205
943.740	945.288
944.997	948.776
949.556	950.436
951.489	952.931
952.920	953.281
955.493	955.880
954.517	956.297
956.755	957.115
956.926	957.207
957.436	958.028
960.636	961.372
960.954	962.320
961.870	962.714
961.473	963.004
962.872	963.622
962.984	965.627
963.977	965.743
966.068	966.503
968.586	970.481
973.277	973.741
973.075	974.494
976.057	977.273
975.571	977.942
976.989	978.764
978.891	979.117
982.935	983.736
985.403	986.266
994.780	996.250
994.820	999.283
