395.522	397.534
398.598	399.324
401.185	401.434
401.851	402.075
402.197	402.504
404.610	405.354
409.654	410.481
410.104	413.042
410.832	413.667
411.566	415.332
417.767	418.056
417.862	419.118
417.896	420.311
418.261	421.468
419.390	422.960
425.531	427.460
425.599	428.204
428.504	429.209
429.859	433.249
433.876	434.110
439.915	440.394
442.216	443.449
442.738	444.457
447.125	448.008
447.146	448.203
455.180	455.440
456.149	456.708
456.721	458.597
460.623	462.598
461.877	463.117
462.763	464.663
463.426	465.975
464.413	466.085
464.932	466.439
466.259	466.559
467.300	468.377
467.857	469.727
467.868	470.405
468.167	471.043
470.929	471.765
473.171	473.970
477.850	478.159
478.144	478.946
482.890	483.814
486.859	487.786
487.642	488.229
493.260	493.410
500.758	500.932
504.155	506.834
505.635	507.498
509.360	509.959
509.664	510.565
509.923	510.859
510.195	512.250
512.353	513.521
518.212	519.175
518.605	519.532
518.872	520.223
522.811	524.472
526.638	526.836
526.886	527.225
526.948	527.630
527.540	528.280
528.120	528.774
528.134	529.644
528.419	531.238
531.697	532.486
531.817	533.319
532.924	534.528
535.216	536.713
537.493	539.264
538.166	539.593
538.427	540.348
539.436	541.329
540.248	542.951
541.328	544.265
541.957	544.652
543.129	545.385
549.791	550.811
549.806	551.863
550.281	551.932
553.719	555.979
554.978	556.252
557.763	558.737
557.913	559.380
566.268	567.297
566.273	567.511
569.590	570.260
569.078	570.509
571.851	573.737
574.821	575.766
577.232	577.675
582.863	583.245
583.321	584.858
586.796	587.021
588.544	590.065
588.912	591.048
589.360	591.719
589.532	593.418
593.765	594.225
594.494	596.058
595.269	596.939
595.506	597.302
598.460	599.583
599.937	602.343
600.354	603.504
603.237	604.112
604.635	606.987
607.496	608.292
609.721	610.666
610.747	611.515
611.548	612.182
615.608	616.227
615.972	617.275
616.167	619.012
619.725	621.004
621.839	622.267
626.567	627.239
628.283	629.504
641.411	647.050
644.550	648.746
642.557	649.597
642.438	649.681
645.077	650.116
646.818	650.536
647.536	650.606
650.518	650.943
648.858	650.957
645.982	651.182
650.651	651.253
654.718	655.347
655.495	655.868
659.656	659.850
658.699	660.145
657.925	660.418
660.120	660.765
660.780	661.306
658.930	661.891
662.785	663.312
665.235	665.832
664.849	666.242
667.457	668.298
669.197	670.601
669.519	670.695
671.096	671.168
671.203	672.015
673.168	674.157
673.729	674.944
675.348	676.169
680.395	681.059
682.623	682.992
684.108	685.572
685.642	688.534
686.160	689.903
687.411	691.803
687.309	692.085
688.646	692.409
694.915	697.315
696.186	697.337
698.665	700.162
702.901	704.367
704.419	704.895
704.672	705.290
713.067	713.597
714.359	715.987
715.375	716.565
715.493	717.069
717.828	718.612
721.240	722.608
722.621	723.464
722.993	724.295
725.221	726.548
725.603	727.959
726.378	728.767
726.874	729.629
728.235	729.965
730.142	730.688
731.628	731.904
731.956	732.835
732.443	734.159
732.894	734.964
734.192	735.619
740.220	740.928
742.159	743.209
745.726	746.515
745.898	746.943
745.943	748.683
747.374	749.660
747.848	750.070
748.583	750.678
750.970	752.705
751.149	753.395
754.981	757.103
755.948	758.505
757.586	759.221
757.665	762.021
757.782	762.857
759.886	763.105
759.816	763.309
761.727	764.037
762.405	764.190
763.054	764.622
768.714	769.594
772.329	772.622
772.996	774.127
773.879	774.826
774.514	774.914
774.746	775.267
780.321	780.561
782.234	783.110
784.513	785.254
785.516	787.782
785.942	788.218
787.753	788.868
788.266	790.306
792.715	795.309
797.987	798.484
804.244	804.771
804.684	805.991
805.322	807.025
808.928	809.483
810.065	811.874
811.551	812.902
813.826	814.994
814.256	815.364
815.386	816.717
815.544	817.287
815.601	817.523
821.880	822.468
824.208	825.995
825.977	826.500
826.393	827.044
827.030	828.549
831.613	832.862
840.883	841.876
842.753	843.075
847.426	848.111
848.338	849.425
851.714	853.011
854.081	854.445
854.536	855.162
859.167	861.266
859.193	864.797
859.761	865.174
860.998	865.389
866.055	866.423
866.844	867.770
867.055	869.349
869.386	869.763
871.402	871.751
871.634	873.223
874.651	874.890
873.758	875.422
875.645	877.111
880.780	882.487
884.027	885.453
890.904	891.508
893.106	893.574
893.994	894.826
894.845	896.588
895.123	897.812
895.251	900.015
896.554	900.541
898.457	901.046
898.891	901.459
896.871	901.471
900.161	902.127
904.313	905.235
905.451	906.122
910.802	911.406
911.065	912.423
910.151	912.425
913.299	914.242
914.333	915.762
916.341	917.342
917.913	919.252
918.953	919.286
919.774	920.631
920.221	920.724
928.854	929.015
930.391	930.678
929.267	930.807
934.444	935.074
937.525	938.579
944.898	945.318
946.673	947.755
947.282	948.551
950.964	952.637
951.088	953.511
956.276	957.625
957.355	958.286
959.439	959.671
963.520	965.187
964.850	966.193
967.972	968.928
971.289	973.261
972.583	973.828
976.985	978.949
977.503	979.874
977.814	981.011
980.053	981.717
983.213	984.450
984.178	985.205
984.234	985.724
985.254	986.419
985.718	987.236
985.854	988.367
986.182	989.401
987.858	990.140
988.726	991.557
991.622	991.737
992.074	992.716
993.757	995.309
994.325	996.907
994.932	997.833
995.227	998.974
997.691	999.898
